repo,source_path,current_role,correct_owner,action,target_path,risk,reason,import_rewrite,approved
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/repair.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/repair.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/repair.ts,import,External,QUARANTINE,,medium,broken import path ./runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/runtime.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/runtime.ts,import,External,QUARANTINE,,medium,broken import path ./governance.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/runtime.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/scaler.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/scaler.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/scaler.ts,import,External,QUARANTINE,,medium,broken import path ./bus.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/scaler.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/sentinel.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/sentinel.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/vector.ts,import,External,QUARANTINE,,medium,broken import path ../metrics.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/vector.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/vector.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/ward.ts,import,External,QUARANTINE,,medium,broken import path ../mediasoup/room.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/ward.ts,import,External,QUARANTINE,,medium,broken import path ../logger.js,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/ward.ts,import,External,QUARANTINE,,medium,broken import path ./types.js,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentManager.ts,import,External,QUARANTINE,,medium,broken import path ../agents/AgentLeeBT,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentOrchestrationPipeline.ts,import,External,QUARANTINE,,medium,broken import path ../agents/AgentLee,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentOrchestrationPipeline.ts,import,External,QUARANTINE,,medium,broken import path ./AgentLeePersonaPolicy,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentOrchestrationPipeline.ts,import,External,QUARANTINE,,medium,broken import path ./AgentLeeSpeechShaper,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentOrchestrationPipeline.ts,import,External,QUARANTINE,,medium,broken import path ./AgentLeeTurnManager,false,false
LeeWay-Standards,LeeWay-Standards/src/core/launchpad/launchRunner.ts,import,External,QUARANTINE,,medium,broken import path ./palliumClient,false,false
LeeWay-Standards,LeeWay-Standards/src/core/RTCInitializer.ts,import,External,QUARANTINE,,medium,broken import path ../cortices/sensory/RTCInitializer,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/recovery.engine.ts,import,External,QUARANTINE,,medium,broken import path ./creator.authority,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/recovery.engine.ts,import,External,QUARANTINE,,medium,broken import path ./policy.engine,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.coordinator.ts,import,External,QUARANTINE,,medium,broken import path ./creator.authority,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.coordinator.ts,import,External,QUARANTINE,,medium,broken import path ./policy.engine,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.coordinator.ts,import,External,QUARANTINE,,medium,broken import path ./recovery.engine,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.init.ts,import,External,QUARANTINE,,medium,broken import path ./security.coordinator,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.init.ts,import,External,QUARANTINE,,medium,broken import path ./creator.authority,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.init.ts,import,External,QUARANTINE,,medium,broken import path ./policy.engine,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.init.ts,import,External,QUARANTINE,,medium,broken import path ./recovery.engine,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/agentic/index.ts,import,External,QUARANTINE,,medium,broken import path ../legacy-restored/core/agent_lee_prompt_assembler,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/call/CallMode.ts,import,External,QUARANTINE,,medium,broken import path ../voice/voice-output,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/call/CallMode.ts,import,External,QUARANTINE,,medium,broken import path ../voice/voice-config,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/gpu.adapter.js,import,External,QUARANTINE,,medium,broken import path ../gpu/core/gpu.bootstrap.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/gpu.adapter.js,import,External,QUARANTINE,,medium,broken import path ../gpu/control/gpu.controller.bridge.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/gpu.adapter.js,import,External,QUARANTINE,,medium,broken import path ../gpu/dispatch/compute.dispatch.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/graph.engine.js,import,External,QUARANTINE,,medium,broken import path ../room-system/events.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/auth.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/capabilities.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/rooms.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/admin.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/runtime.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/room-system.adapter.js,import,External,QUARANTINE,,medium,broken import path ../room-system/events.js,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/rtc.adapter.js,import,External,QUARANTINE,,medium,broken import path ../gpu/rtc/gpu.rtc.bridge.js,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/standaloneAgent.ts,import,External,QUARANTINE,,medium,broken import path ./ui,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/standaloneAgent.ts,import,External,QUARANTINE,,medium,broken import path ./lib/agentLeePersona,false,false
LeeWay-Standards,LeeWay-Standards/src/voice/client_core/wsAgent.ts,import,External,QUARANTINE,,medium,broken import path ./ui,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/contracts/agent-lee-core.contract.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/contracts/capability-vocab.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/contracts/intent-router-map.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/contracts/job-contract.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/lib/path-guard.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/capture-state.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/kill-process.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/open-app.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/read-file.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/run-terminal.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/desktop-commander-agent-mcp/tools/write-file.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/health-sweep.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/lib/session-store.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/tools/build-context-packet.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/tools/compress-session.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/tools/fetch-related-episodes.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/tools/recall-context.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/memory-agent-mcp/tools/write-summary.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/planner-agent-mcp/contracts/intent-router-map.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/planner-agent-mcp/tools/break-into-steps.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/planner-agent-mcp/tools/suggest-recovery.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/sync-registry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/vscode-mcp-tooling/src/bridge.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/adapters/mcp/vscode-mcp-tooling/src/tool.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/components/AgentNotepad.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/components/css.d.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/components/vite-env.d.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/contracts/agent-lee-behavior-policies.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/contracts/agent-lee-core.contract.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/contracts/capability-vocab.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/contracts/intent-router-map.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/contracts/job-contract.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L2_Controller_VRM/mosfet.regulator.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L3_Persistence_Memory/DatabaseHub.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L3_Persistence_Memory/Pallium.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L4_WorkflowProtocol/fsm.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L5_SkillCapability/tensor.skill.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L5_Skill_Capability/atom.gating.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L6_Dispatch_Center/rtc.sovereign.node.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L7_Execution_Die/gpu.alu.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L7_Execution_Die/qwen.alu.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L8_Telemetry_Assembly/Diagnostics.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L8_Telemetry_Assembly/janitor.audit.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/governance/layers/L9_Integrity_Sentinel/probe.analyzer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/aria.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/bus.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governance.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/governor.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/nexus.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/observer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/registry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/repair.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/runtime.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/scaler.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/sentinel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/vector.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/agents/ward.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/auth.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/config.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/governance-guard.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/guardian/summary-worker.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/logger.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/room.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/mediasoup/worker.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/server.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/services/sfu/src/signaling/handler.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AdamCortex.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLee.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/AgentLeeBT.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Aria.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Atlas.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BrainSentinel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/BugHunterForge.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ClerkArchive.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GabrielCortex.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/GuardAegis.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/JanitorSentinel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LeewayStandardsAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LibrarianAegis.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LilyCortex.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/LiveConductorAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/MarshalVerify.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nexus.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Nova.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/Pixel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/RouterAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SafetyRedactionAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/ScribeArchive.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/StreamingSTTAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/StreamingTTSAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/SyntaxForge.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/legacy/VisionAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/aria.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/bus.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governance.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/governor.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/nexus.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/observer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/registry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/repair.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/runtime.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/scaler.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/sentinel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/vector.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/rtc/ward.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/agents/service/governance/governance-boot.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/cli/leeway.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/collaboration/ReceiptSchema.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentLeeCollectiveRuntime.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentLeeRuntimeBootstrap.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AgentManager.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/agent_lee_system_awareness.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/AuthProvider.tsx,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/BehaviorTree.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/CheckpointManager.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/dbOps.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/DeviceTelemetry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/diagnostics_bridge.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/echo/MemoryAuthorityPolicy.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/execution/ExecutionLayer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/execution/StudioExecutionController.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/governance/GovernanceGate.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/launchpad/launchRunner.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/launchpad/memoryLakeClient.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/leeway-rtc-setup.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/leeway_voice_custom.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/LLMProvider.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/model_lane_policy.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/MultiDatabaseManager.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/NativeBridge.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/RetentionCleaner.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/RTCInitializer.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/runtime/executionKernel.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/runtime/scheduler.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/runtime/taskBroker.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/SchemaRegistry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/creator.authority.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/InputFirewallAgent.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/policy.engine.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/recovery.engine.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.coordinator.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/security/security.init.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/ToolRegistry.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/ttsBridge.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/veritas/ValidationPolicy.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/VoiceService.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/WidgetCommandController.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/core/WorldState.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/call/CallMode.ts,orphan,External,QUARANTINE,,low,orphaned file,false,false
LeeWay-Standards,LeeWay-Standards/src/runtime/engines/audit.engine.js,orphan,External,QUARANTINE,,low,orphaned file,false,false
